predicate,argument,role_type,actual_fit,exp_fit
interview,housewife,ARG1,1.9,0.8
interview,newspaper,ARG0,4.1,0.5
interview,newspaper,ARG1,1.5,0.5
interview,performer,ARG0,2,1
interview,performer,ARG1,6.2,1
interview,reporter,ARG0,6.8,1
interview,reporter,ARG1,2.7,1
investigate,auditor,ARG0,6.2,0.8
investigate,auditor,ARG1,2.2,1
investigate,crime,ARG0,1.2,1
investigate,crime,ARG1,6.6,1
investigate,detective,ARG0,6.4,1
investigate,detective,ARG1,1.9,1
investigate,gangster,ARG0,3.5,1
investigate,gangster,ARG1,6.4,0.8
investigate,punk,ARG0,1.9,0.5
investigate,punk,ARG1,4.2,0.8
investigate,suspect,ARG0,2.4,1
investigate,suspect,ARG1,6.4,1
investigate,theft,ARG0,1.2,1
investigate,theft,ARG1,6.8,0.8
invite,buddy,ARG0,6.5,1
invite,buddy,ARG1,6.3,1
invite,friend,ARG0,6.6,1
invite,friend,ARG1,6.4,1
invite,guest,ARG0,1.9,1
invite,guest,ARG1,6.4,1
invite,host,ARG0,6.5,1
invite,host,ARG1,2.2,1
invite,organizer,ARG0,5,1
invite,organizer,ARG1,3.4,0.8
invite,relative,ARG0,5.8,1
invite,relative,ARG1,6,1
invite,visitor,ARG0,1.9,1
invite,visitor,ARG1,5.5,1
involve,instructor,ARG0,5.2,0.8
involve,instructor,ARG1,3.4,0.8
involve,lieutenant,ARG0,4,0.8
involve,lieutenant,ARG1,3.1,0.8
involve,lover,ARG0,6.2,0.8
involve,lover,ARG1,6.1,0.8
involve,woman,ARG0,4.2,1
involve,woman,ARG1,5.3,0.8
involve,dog,ARG0,2,0.8
involve,dog,ARG1,5,0.8
kick,donkey,ARG0,6.1,1
kick,donkey,ARG1,3.4,0.8
kick,girl,ARG0,4.6,1
kick,girl,ARG1,3.9,1
kick,janitor,ARG0,2,0.8
kick,janitor,ARG1,1.5,0.8
kick,punter,ARG0,5.4,1
kick,punter,ARG1,2.1,1
kick,wimp,ARG0,1.6,0.8
kick,wimp,ARG1,5.4,0.8
kill,assassin,ARG0,7,0.8
kill,assassin,ARG1,3.5,0.8
kill,farmer,ARG0,3.9,0.8
kill,farmer,ARG1,1.6,0.8
kill,secretary,ARG0,1.2,0.5
kill,secretary,ARG1,1.5,0.8
kill,victim,ARG0,1.7,1
kill,victim,ARG1,5.7,1
kiss,bride,ARG0,6.7,1
kiss,bride,ARG1,6.3,1
kiss,dog,ARG0,2.6,0.5
kiss,dog,ARG1,3.4,0.5
kiss,frog,ARG0,1.2,0
kiss,frog,ARG1,1.7,0
kiss,lover,ARG0,6.9,1
kiss,lover,ARG1,6.6,0.8
kiss,niece,ARG0,4.9,0.8
kiss,niece,ARG1,4.9,0.8
kiss,princess,ARG0,5.9,0.8
kiss,princess,ARG1,5.9,0.8
lecture,child,ARG0,1.7,1
lecture,child,ARG1,5.9,0.8
lecture,coach,ARG0,6.1,1
lecture,coach,ARG1,1.7,0.8
lecture,cop,ARG0,5.5,1
lecture,cop,ARG1,3,0.8
lecture,freshman,ARG0,1.9,0.8
lecture,freshman,ARG1,5.4,0.8
lecture,parent,ARG0,6.9,0.8
lecture,parent,ARG1,3.2,0.8
lecture,policeman,ARG0,5.9,0.8
lecture,policeman,ARG1,2.3,0.8
lecture,student,ARG0,2.3,1
lecture,student,ARG1,6.9,1
lecture,teacher,ARG0,6.8,1
lecture,teacher,ARG1,2.1,1
lecture,teenager,ARG0,3.1,0.8
lecture,teenager,ARG1,6,0.8
lift,bellboy,ARG0,6.5,1
lift,bellboy,ARG1,2.6,1
lift,bricks,ARG0,1.3,1
lift,bricks,ARG1,5.4,0.8
lift,infant,ARG0,2.5,1
lift,infant,ARG1,5.9,0.8
lift,kitten,ARG0,1.9,0.8
lift,kitten,ARG1,5.4,0.8
lift,puppy,ARG0,2,1
lift,puppy,ARG1,5.6,0.8
lift,workers,ARG0,6.1,1
lift,workers,ARG1,2.1,1
love,girl,ARG0,6.2,1
love,girl,ARG1,6.6,1
love,grandmother,ARG0,6.6,0.8
love,grandmother,ARG1,6.6,1
love,husband,ARG0,6.6,1
love,husband,ARG1,6.8,1
love,teacher,ARG0,5.6,0.8
love,teacher,ARG1,5.2,1
love,textbook,ARG0,1,0.8
love,textbook,ARG1,1.9,0.5
marry,bride,ARG0,6.4,1
marry,bride,ARG1,7,1
marry,contestant,ARG0,2.1,1
marry,contestant,ARG1,2.6,0
marry,minister,ARG0,4.7,0.8
marry,minister,ARG1,3.2,0.8
marry,priest,ARG0,4,0.8
marry,priest,ARG1,1.3,0.8
marry,teenager,ARG0,3.4,0
marry,teenager,ARG1,3,0
overthrow,dictator,ARG0,4.3,1
overthrow,dictator,ARG1,5.3,1
overthrow,government,ARG0,3.1,1
overthrow,government,ARG1,4.8,1
overthrow,peasants,ARG0,4.2,0.5
overthrow,peasants,ARG1,2.1,1
overthrow,revolutionary,ARG0,5.8,1
overthrow,revolutionary,ARG1,2.7,0.8
paint,artist,ARG0,6.7,1
paint,artist,ARG1,6.4,0.8
paint,landscape,ARG0,1.3,0.8
paint,landscape,ARG1,1.5,1
paint,model,ARG0,1.8,0.8
paint,model,ARG1,2,1
paint,princess,ARG0,2.4,0.8
paint,princess,ARG1,2.4,0
parade,delinquent,ARG0,2.8,0.8
parade,delinquent,ARG1,3.5,0.8
parade,group,ARG0,5.5,1
parade,group,ARG1,3.7,1
parade,regiment,ARG0,3.7,0.8
parade,regiment,ARG1,4.2,0.8
parade,sparrow,ARG0,1.4,0
parade,sparrow,ARG1,2.1,0
pardon,judge,ARG0,5.8,0.8
pardon,judge,ARG1,2.1,0.8
pardon,juror,ARG0,4.3,0.8
pardon,juror,ARG1,2.9,0.8
pardon,traitor,ARG0,1.2,1
pardon,traitor,ARG1,2.5,0.8
pay,carpenter,ARG0,3.7,1
pay,carpenter,ARG1,5.3,0.8
pay,cashier,ARG0,3.1,1
pay,cashier,ARG1,5.4,1
pay,customer,ARG0,6.5,1
pay,customer,ARG1,1.6,1
pay,man,ARG0,5.5,1
pay,man,ARG1,3.6,1
pay,nurse,ARG0,2.7,1
pay,nurse,ARG1,3.6,1
pay,ransom,ARG0,2.4,0.8
pay,ransom,ARG1,4.5,1
pay,tax,ARG0,1.6,0.8
pay,tax,ARG1,5.4,0.8
picture,electrician,ARG0,2.7,0
picture,electrician,ARG1,1.6,0
picture,husband,ARG0,4.6,0.5
picture,husband,ARG1,5.1,0
picture,model,ARG0,4.8,0.8
picture,model,ARG1,6.9,0.8
picture,mother,ARG0,4.9,0
picture,mother,ARG1,5.1,0.5
praise,candidate,ARG0,3,1
praise,candidate,ARG1,4.5,1
praise,champion,ARG0,4.6,1
praise,champion,ARG1,7,1
praise,chemist,ARG0,2.7,1
praise,chemist,ARG1,4.1,1
praise,daredevil,ARG0,3,1
praise,daredevil,ARG1,4.6,1
present,announcer,ARG0,6.7,1
present,announcer,ARG1,2.6,0.8
present,delegate,ARG0,5.5,1
present,delegate,ARG1,4.1,0.8
present,lawyer,ARG0,6.5,0.8
present,lawyer,ARG1,3.1,0.8
present,nominee,ARG0,4.2,1
present,nominee,ARG1,5.5,1
propose,president,ARG0,6.1,1
propose,president,ARG1,3.1,1
propose,program,ARG0,3.1,1
propose,program,ARG1,6.2,0.8
propose,solution,ARG0,1.5,0.8
propose,solution,ARG1,6.6,0.8
propose,speaker,ARG0,5.9,1
propose,speaker,ARG1,2.3,1
punish,babysitter,ARG0,4.4,0.8
punish,babysitter,ARG1,2.1,0.8
punish,child,ARG0,1.5,1
punish,child,ARG1,5.8,1
punish,delinquent,ARG0,1.7,1
punish,delinquent,ARG1,5.7,1
punish,mother,ARG0,6.4,1
punish,mother,ARG1,2.3,1
punish,parent,ARG0,6.5,1
punish,parent,ARG1,1.5,0.8
punish,uncle,ARG0,3.2,1
punish,uncle,ARG1,1.9,1
question,criminal,ARG0,2,0.8
question,criminal,ARG1,6.6,0.8
question,defendant,ARG0,2.8,1
question,defendant,ARG1,6.6,0.8
question,lawyer,ARG0,6.5,1
question,lawyer,ARG1,2.9,0.8
question,waitress,ARG0,5.3,1
question,waitress,ARG1,5.1,0.8
question,witness,ARG0,2,0.8
question,witness,ARG1,6.7,0.8
read,author,ARG0,6.3,0.8
read,author,ARG1,3.4,0.8
read,book,ARG0,1.3,1
read,book,ARG1,6.6,1
read,historian,ARG0,6.8,0.8
read,historian,ARG1,2.8,0.8
read,philosopher,ARG0,6.5,0.8
read,philosopher,ARG1,3,0.8
recognize,celebrity,ARG0,3.8,0.8
recognize,celebrity,ARG1,6.8,1
recognize,fugitive,ARG0,3,0.8
recognize,fugitive,ARG1,5.3,1
recognize,man,ARG0,5.5,1
recognize,man,ARG1,4.8,1
recognize,van,ARG0,1,0.8
recognize,van,ARG1,4.1,0.8
recognize,witness,ARG0,6.1,0.8
recognize,witness,ARG1,3.9,0.8
record,man,ARG0,5,1
record,man,ARG1,2.8,1
record,message,ARG0,1.8,1
record,message,ARG1,5.6,1
record,performer,ARG0,5.7,1
record,performer,ARG1,5.1,1
record,scientist,ARG0,6.3,1
record,scientist,ARG1,2.9,0.8
record,singer,ARG0,6.7,1
record,singer,ARG1,5.5,1
release,cat,ARG0,2.3,0.8
release,cat,ARG1,3.9,0.8
release,conservationist,ARG0,2.3,0.8
release,conservationist,ARG1,1.9,0.8
release,hostage,ARG0,1.8,1
release,hostage,ARG1,5.5,1
release,inmate,ARG0,1.5,0.9
release,inmate,ARG1,5.9,1
release,jailer,ARG0,5.4,1
release,jailer,ARG1,2.6,0.8
release,priest,ARG0,4.2,0.8
release,priest,ARG1,2.1,0.8
release,prisoner,ARG0,1.9,1
release,prisoner,ARG1,5.1,1
release,warden,ARG0,5.8,1
release,warden,ARG1,1.6,0.8
request,doctor,ARG0,5.9,1
request,doctor,ARG1,5.2,1
request,equipment,ARG0,1.1,1
request,equipment,ARG1,5.1,1
request,prostitute,ARG0,4.1,0.5
request,prostitute,ARG1,4.3,0.8
request,soldier,ARG0,4.4,1
request,soldier,ARG1,2.9,0.8
request,specialist,ARG0,5.7,1
request,specialist,ARG1,5.5,0.8
rescue,child,ARG0,2,1
rescue,child,ARG1,5.3,1
rescue,hostage,ARG0,1.4,1
rescue,hostage,ARG1,5.2,1
rescue,knight,ARG0,6,1
rescue,knight,ARG1,1.7,1
rescue,lieutenant,ARG0,5.3,0.8
rescue,lieutenant,ARG1,3,0.75
rescue,maiden,ARG0,1.6,1
rescue,maiden,ARG1,4.9,1
rescue,mercenary,ARG0,4.3,0.8
rescue,mercenary,ARG1,2,0.8
rescue,peasant,ARG0,1.9,1
rescue,peasant,ARG1,2.7,1
rescue,rabbit,ARG0,1.1,1
rescue,rabbit,ARG1,3.4,1
rescue,victim,ARG0,1.2,1
rescue,victim,ARG1,4.9,1
revive,athlete,ARG0,3.2,1
revive,athlete,ARG1,3.8,0.8
revive,comedian,ARG0,2.7,1
revive,comedian,ARG1,1.6,0.8
revive,patient,ARG0,2.1,1
revive,patient,ARG1,6.3,1
rob,musician,ARG0,2,0.5
rob,musician,ARG1,2.9,0.8
rob,thief,ARG0,7,1
rob,thief,ARG1,1.3,1
rob,victim,ARG0,1.7,1
rob,victim,ARG1,6.3,1
scorn,farmer,ARG0,2.8,0.8
scorn,farmer,ARG1,2.6,0.8
scorn,governor,ARG0,4.2,0.8
scorn,governor,ARG1,4.6,1
scorn,outcast,ARG0,3.7,1
scorn,outcast,ARG1,6.2,1
scorn,victim,ARG0,4.2,1
scorn,victim,ARG1,2,1
scratch,cat,ARG0,6.9,1
scratch,cat,ARG1,4.1,1
scratch,gardener,ARG0,3.4,1
scratch,gardener,ARG1,5.7,1
scratch,scout,ARG0,3,1
scratch,scout,ARG1,4.1,1
scratch,sofa,ARG0,1.3,0.8
scratch,sofa,ARG1,4.8,0.8
scratch,woman,ARG0,4.7,1
scratch,woman,ARG1,4.4,0.8
scrub,dog,ARG0,1.6,1
scrub,dog,ARG1,5,1
scrub,floor,ARG0,1.2,1
scrub,floor,ARG1,6,1
scrub,infant,ARG0,1.3,1
scrub,infant,ARG1,5.1,0.8
scrub,janitor,ARG0,6.8,1
scrub,janitor,ARG1,1.4,1
scrub,maid,ARG0,6.7,1
scrub,maid,ARG1,1.6,1
search,house,ARG0,1.1,0.8
search,house,ARG1,6.1,0.8
search,mother,ARG0,5.4,1
search,mother,ARG1,1.9,1
search,patrolman,ARG0,6.3,1
search,patrolman,ARG1,1.4,0.8
search,prisoner,ARG0,1.7,1
search,prisoner,ARG1,6.2,1
search,room,ARG0,1.1,1
search,room,ARG1,6,1
search,thief,ARG0,5.7,1
search,thief,ARG1,6.1,1
seat,artist,ARG0,3.1,1
seat,artist,ARG1,3.7,0.8
seat,boyfriend,ARG0,5,1
seat,boyfriend,ARG1,4.1,0.8
seat,custodian,ARG0,2,1
seat,custodian,ARG1,1.7,0.8
seat,guest,ARG0,2.7,1
seat,guest,ARG1,6.5,0.8
see,exhibit,ARG0,1.2,0.8
see,exhibit,ARG1,6.8,0.8
see,truck,ARG0,1.1,0.8
see,truck,ARG1,6.1,1
see,voyeur,ARG0,5.8,1
see,voyeur,ARG1,2.9,0.8
see,worm,ARG0,2.4,0.8
see,worm,ARG1,4.3,0.8
select,contestant,ARG0,5.7,1
select,contestant,ARG1,5.2,1
select,contractor,ARG0,5.1,1
select,contractor,ARG1,5,1
select,gourmet,ARG0,4.3,1
select,gourmet,ARG1,3.8,1
select,obstetrician,ARG0,4.2,0.8
select,obstetrician,ARG1,4.6,0.8
select,recipe,ARG0,2.2,1
select,recipe,ARG1,4.4,1
select,secretary,ARG0,4.6,0.8
select,secretary,ARG1,3.9,1
send,assistant,ARG0,5.3,0.8
send,assistant,ARG1,3.4,0.8
send,child,ARG0,2.1,0.8
send,child,ARG1,3,0.8
send,lawyer,ARG0,5.2,0.5
send,lawyer,ARG1,3.1,0.8
send,manager,ARG0,5.6,1
send,manager,ARG1,2.9,0.8
send,package,ARG0,1.6,1
send,package,ARG1,6.2,1
sentence,chef,ARG0,1.2,0.8
sentence,chef,ARG1,1.7,0.8
sentence,criminal,ARG0,1.3,1
sentence,criminal,ARG1,6.7,1
sentence,defendant,ARG0,1.2,1
sentence,defendant,ARG1,6.4,1
sentence,judge,ARG0,6.9,1
sentence,judge,ARG1,1.3,0.8
sentence,tailor,ARG0,1.1,0.8
sentence,tailor,ARG1,1.8,0.8
separate,boxers,ARG0,3.1,1
separate,boxers,ARG1,5.7,0.8
separate,organizer,ARG0,6,1
separate,organizer,ARG1,3.1,1
separate,squirrel,ARG0,2.9,0.8
separate,squirrel,ARG1,1.4,0.8
separate,twins,ARG0,2.9,1
separate,twins,ARG1,3.3,0.8
serve,butler,ARG0,6.7,1
serve,butler,ARG1,2.1,1
serve,customer,ARG0,1.5,1
serve,customer,ARG1,7,1
serve,food,ARG0,1.1,1
serve,food,ARG1,6.2,1
serve,patron,ARG0,1.9,1
serve,patron,ARG1,5.9,1
serve,waitress,ARG0,6.8,0.8
serve,waitress,ARG1,2.5,1
shoot,assassin,ARG0,6.9,0.8
shoot,assassin,ARG1,2.2,0.8
shoot,deer,ARG0,1,0.8
shoot,deer,ARG1,6.4,1
shoot,duck,ARG0,1,0.8
shoot,duck,ARG1,6.5,1
shoot,hunter,ARG0,6.9,1
shoot,hunter,ARG1,2.8,1
shoot,president,ARG0,2.3,0
shoot,president,ARG1,3.5,0.8
shoot,politician,ARG0,2.7,0.8
shoot,politician,ARG1,3.3,0.8
shoot,psychopath,ARG0,5.8,1
shoot,psychopath,ARG1,3.3,0.8
show,movie,ARG0,5.1,1
show,movie,ARG1,7,1
show,patient,ARG0,4.7,1
show,patient,ARG1,2.5,1
show,salesman,ARG0,6.6,1
show,salesman,ARG1,1.6,0.8
show,wallpaper,ARG0,2.7,1
show,wallpaper,ARG1,5.3,1
sketch,architect,ARG0,6.5,0.8
sketch,architect,ARG1,1.5,0.8
sketch,artist,ARG0,6.5,1
sketch,artist,ARG1,2.5,1
sketch,landscape,ARG0,1.4,1
sketch,landscape,ARG1,6.6,0.8
sketch,model,ARG0,2.1,1
sketch,model,ARG1,5.6,0.8
sketch,portrait,ARG0,1.4,0.8
sketch,portrait,ARG1,4.9,0.8
sketch,scientist,ARG0,4.7,0.8
sketch,scientist,ARG1,1.9,0.8
sketch,woman,ARG0,4.3,1
sketch,woman,ARG1,5.3,1
slap,child,ARG0,4,0.8
slap,child,ARG1,4.5,0.8
slap,fireman,ARG0,1.5,0.8
slap,fireman,ARG1,1.1,0.8
slap,prisoner,ARG0,4.7,0.8
slap,prisoner,ARG1,5.6,1
slaughter,butcher,ARG0,6.2,1
slaughter,butcher,ARG1,1.4,1
slaughter,cow,ARG0,1.1,1
slaughter,cow,ARG1,6.9,1
slaughter,farmer,ARG0,5.9,0.8
slaughter,farmer,ARG1,1.4,0.8
slaughter,pig,ARG0,1,1
slaughter,pig,ARG1,6.8,1
stalk,antelope,ARG0,2.8,1
stalk,antelope,ARG1,5,0.8
stalk,deer,ARG0,2.3,1
stalk,deer,ARG1,5.2,0.8
stalk,lion,ARG0,5.9,0.8
stalk,lion,ARG1,2.2,0.8
stalk,prey,ARG0,1.7,0.8
stalk,prey,ARG1,6,1
stalk,prowler,ARG0,6.4,1
stalk,prowler,ARG1,2.1,0.8
stalk,snake,ARG0,4.9,1
stalk,snake,ARG1,2.3,0.8
stalk,zebra,ARG0,2.4,1
stalk,zebra,ARG1,4.2,0.8
startle,bird,ARG0,3.2,0.8
startle,bird,ARG1,6,0.8
startle,burglar,ARG0,6.5,0.8
startle,burglar,ARG1,4.8,1
startle,kid,ARG0,5.4,0.8
startle,kid,ARG1,5.1,0.8
startle,librarian,ARG0,1.9,0.8
startle,librarian,ARG1,4.8,0.8
startle,prankster,ARG0,6.7,0.8
startle,prankster,ARG1,3,0.8
steal,criminal,ARG0,6.7,1
steal,criminal,ARG1,1.4,1
steal,infant,ARG0,1.7,0.8
steal,infant,ARG1,4.5,0.5
steal,van,ARG0,1.1,0.8
steal,van,ARG1,5.2,1
steal,wallet,ARG0,1,1
steal,wallet,ARG1,6.5,1
study,artist,ARG0,5.7,0.5
study,artist,ARG1,3.1,0.8
study,disease,ARG0,1.2,1
study,disease,ARG1,5.7,0.8
study,newborn,ARG0,2.8,0.5
study,newborn,ARG1,4,0.5
study,painting,ARG0,1.3,0.8
study,painting,ARG1,5.4,0.8
study,scientist,ARG0,6.6,1
study,scientist,ARG1,2.4,0.8
study,worm,ARG0,1.4,0.5
study,worm,ARG1,4.3,0.5
take,customer,ARG0,5.2,1
take,customer,ARG1,2.6,1
take,money,ARG0,1.2,0.8
take,money,ARG1,5.6,1
take,prisoner,ARG0,4.6,1
take,prisoner,ARG1,3,0.8
take,thief,ARG0,6.7,1
take,thief,ARG1,2,1
teach,boss,ARG0,6.1,1
teach,boss,ARG1,3.8,0.75
teach,courses,ARG0,3.1,1
teach,courses,ARG1,6.2,1
teach,employees,ARG0,3.2,1
teach,employees,ARG1,5.4,1
teach,instructor,ARG0,7,1
teach,instructor,ARG1,3.9,1
teach,person,ARG0,4.8,1
teach,person,ARG1,5.9,1
teach,professor,ARG0,7,1
teach,professor,ARG1,3.9,1
teach,student,ARG0,2.3,1
teach,student,ARG1,6.4,0.9
teach,trainee,ARG0,1.6,1
teach,trainee,ARG1,6.3,0.8
terrorize,army,ARG0,5.5,0.9
terrorize,army,ARG1,2.9,0.8
terrorize,landowner,ARG0,2.8,0.8
terrorize,landowner,ARG1,2.7,0.8
terrorize,peasants,ARG0,2,0
terrorize,peasants,ARG1,4.7,0.8
terrorize,pirates,ARG0,6.5,0.8
terrorize,pirates,ARG1,2.2,0.8
terrorize,victim,ARG0,1.4,0.5
terrorize,victim,ARG1,6.6,1
thrill,contestant,ARG0,4.4,0.8
thrill,contestant,ARG1,6,0.8
thrill,lawyer,ARG0,3.9,0.5
thrill,lawyer,ARG1,2.5,0.5
thrill,student,ARG0,3.5,0.8
thrill,student,ARG1,4.6,0.8
throw,ball,ARG0,1.4,1
throw,ball,ARG1,6.2,1
throw,cat,ARG0,1.8,1
throw,cat,ARG1,1.9,1
throw,daredevil,ARG0,3.4,1
throw,daredevil,ARG1,2.8,0.8
throw,pitcher,ARG0,6.8,1
throw,pitcher,ARG1,1.6,1
tickle,baby,ARG0,2,1
tickle,baby,ARG1,6.3,1
tickle,girlfriend,ARG0,6,1
tickle,girlfriend,ARG1,5.7,0.8
tickle,librarian,ARG0,1.7,0.8
tickle,librarian,ARG1,1.5,0
tickle,pilot,ARG0,1.8,1
tickle,pilot,ARG1,1.5,0.8
time,boss,ARG0,5,0
time,boss,ARG1,2.7,0
time,cook,ARG0,6.4,0
time,cook,ARG1,4.8,0
time,princess,ARG0,2.1,0
time,princess,ARG1,1.5,0
time,runner,ARG0,6.7,0
time,runner,ARG1,6.9,0
torture,captive,ARG0,2,1
torture,captive,ARG1,5.1,1
torture,kidnapper,ARG0,5.7,0.8
torture,kidnapper,ARG1,1.6,0.8
torture,man,ARG0,2.9,1
torture,man,ARG1,2.8,1
torture,rapist,ARG0,6.6,0.8
torture,rapist,ARG1,2.2,0.8
torture,scientist,ARG0,3.2,0
torture,scientist,ARG1,1.7,0.5
torture,slave,ARG0,1.3,1
torture,slave,ARG1,5.6,1
torture,victim,ARG0,1.3,1
torture,victim,ARG1,5.2,1
tow,car,ARG0,5.2,1
tow,car,ARG1,6.1,1
tow,family,ARG0,2.6,0.8
tow,family,ARG1,1.2,0
tow,man,ARG0,3.7,1
tow,man,ARG1,1.5,0.8
tow,trailer,ARG0,3.3,1
tow,trailer,ARG1,6.5,1
transfer,boss,ARG0,6.3,1
transfer,boss,ARG1,3.6,1
transfer,employee,ARG0,2.3,0.8
transfer,employee,ARG1,4.9,1
transfer,prisoner,ARG0,1,1
transfer,prisoner,ARG1,5.6,0.8
transfer,salesman,ARG0,3,1
transfer,salesman,ARG1,4.3,0.8
transport,cattle,ARG0,2,1
transport,cattle,ARG1,5.6,1
transport,gold,ARG0,1.1,0
transport,gold,ARG1,5.5,1
transport,prisoner,ARG0,1.7,1
transport,prisoner,ARG1,5.5,1
transport,smuggler,ARG0,6.4,0.8
transport,smuggler,ARG1,3.4,0.8
trap,fireman,ARG0,2,1
trap,fireman,ARG1,4.7,0.8
trap,fugitive,ARG0,3,0.8
trap,fugitive,ARG1,5.4,0.8
trap,gardener,ARG0,4,1
trap,gardener,ARG1,1.3,1
visit,dentist,ARG0,3.2,1
visit,dentist,ARG1,6.5,0.9
visit,family,ARG0,6.4,1
visit,family,ARG1,6.6,0.8
visit,grandmother,ARG0,5.9,1
visit,grandmother,ARG1,6.3,1
visit,museum,ARG0,1,1
visit,museum,ARG1,6.9,1
visit,prisoner,ARG0,2.1,1
visit,prisoner,ARG1,4.9,1
visit,shrine,ARG0,1.1,1
visit,shrine,ARG1,6.1,0.8
visit,tourist,ARG0,6.8,1
visit,tourist,ARG1,1.4,0.8
walk,beagle,ARG0,1.7,1
walk,beagle,ARG1,6.8,1
walk,nurse,ARG0,5.3,1
walk,nurse,ARG1,1.7,0.8
want,account,ARG0,2.1,1
want,account,ARG1,4.6,0.8
want,candy,ARG0,1.1,1
want,candy,ARG1,6.1,0.8
want,chef,ARG0,4.8,1
want,chef,ARG1,4.1,1
want,client,ARG0,6,1
want,client,ARG1,5.2,1
want,drummer,ARG0,3.8,0.8
want,drummer,ARG1,4.4,0.8
warn,daredevil,ARG0,3.4,1
warn,daredevil,ARG1,6.3,1
warn,mother,ARG0,7,1
warn,mother,ARG1,3.1,0.8
warn,salesman,ARG0,2.3,1
warn,salesman,ARG1,3.2,0.8
warn,skydiver,ARG0,3.6,1
warn,skydiver,ARG1,6.1,0.8
warn,weatherman,ARG0,6.9,1
warn,weatherman,ARG1,2.8,0.8
watch,audience,ARG0,6.2,1
watch,audience,ARG1,1.8,1
watch,building,ARG0,1.1,0.8
watch,building,ARG1,4.9,1
watch,director,ARG0,6.1,0.8
watch,director,ARG1,2.5,0.8
watch,guard,ARG0,6.4,1
watch,guard,ARG1,2.1,0.5
watch,sentry,ARG0,4.2,1
watch,sentry,ARG1,2.8,1
whip,cow,ARG0,1.1,1
whip,cow,ARG1,4.4,1
whip,hostage,ARG0,2.2,1
whip,hostage,ARG1,4.3,1
whip,waitress,ARG0,1.2,0.8
whip,waitress,ARG1,1.4,0.8
worship,creator,ARG0,1.1,1
worship,creator,ARG1,6.4,1
worship,god,ARG0,1.4,1
worship,god,ARG1,6.8,1
worship,goddess,ARG0,1.5,1
worship,goddess,ARG1,6.7,1
worship,king,ARG0,2.6,1
worship,king,ARG1,6.2,1
worship,pilgrim,ARG0,5.2,1
worship,pilgrim,ARG1,1.9,0.8
worship,priest,ARG0,6.7,1
worship,priest,ARG1,4.1,1
worship,princess,ARG0,1.9,0.8
worship,princess,ARG1,5,1
worship,statue,ARG0,1.1,1
worship,statue,ARG1,5.4,0
write,author,ARG0,6.7,1
write,author,ARG1,1.8,1
write,friend,ARG0,5.3,0.8
write,friend,ARG1,1.9,0.5
write,letter,ARG0,1.4,1
write,letter,ARG1,6.1,1
write,story,ARG0,1.4,0.8
write,story,ARG1,6.2,1
