caress,electrician,ARG0,The electrician caressed the delicate wires with utmost care to avoid any short circuits.,"After a long day of work, the electrician caressed his tired arms, feeling the day's labor in his muscles.","In the dim light of the attic, the electrician caressed the old, dusty switch, pondering the best way to restore it.","With a gentle touch, the electrician caressed the surface of the antique lamp, admiring its craftsmanship before beginning the repair.","The electrician caressed the edges of the solar panel, ensuring it was securely mounted on the roof."
caress,electrician,ARG1,The electrician caressed the delicate wires with utmost care to avoid any short circuits.,"After a long day of work, the electrician caressed his sore arms, feeling the day's labor in every muscle.","In the dim light of the attic, the electrician caressed the old, dusty switch, pondering the best way to restore power.","With a gentle touch, the electrician caressed the vintage lamp, admiring its craftsmanship before beginning the repair.","The electrician caressed the frayed edges of the cable, determining whether it could be salvaged or needed replacement."
caress,grandmother,ARG0,The grandmother caressed the baby's soft cheek with a gentle touch.,"In the quiet room, the grandmother caressed her cat, whispering sweet nothings.","With a loving smile, the grandmother caressed the photograph of her late husband.",The grandmother caressed the delicate fabric of the dress she once wore as a young woman.,"Under the warm afternoon sun, the grandmother caressed the leaves of her favorite rose bush in the garden."
caress,grandmother,ARG1,The grandmother caressed the baby's soft cheek with a gentle touch.,"In the quiet room, the grandmother caressed her cat, whispering sweet nothings.","With a loving smile, the grandmother caressed the photograph of her late husband.",The grandmother caressed the delicate fabric of the dress she once wore as a young woman.,"Under the warm afternoon sun, the grandmother caressed the petals of her favorite rose in the garden."
caress,hostess,ARG0,The hostess caressed the soft fabric of the tablecloths to ensure they were perfect for the evening's event.,"After a long day, the hostess caressed her tired feet, seeking some relief.","The hostess caressed the petals of the freshly delivered roses, admiring their beauty before arranging them for the guests.","With a gentle touch, the hostess caressed the ancient book's cover, feeling its history under her fingers.","The hostess caressed the hair of her beloved pet, soothing it before the night's festivities began."
caress,hostess,ARG1,"The hostess caressed the delicate fabric of the tablecloth, ensuring it was smooth for the guests.","After a long day, the hostess caressed her tired face, reflecting on the successful event.","The hostess caressed the petals of the centerpiece flowers, admiring their beauty.","With a gentle touch, the hostess caressed the ancient book's cover before placing it back on the shelf.","The hostess caressed the silverware, polishing it to a perfect shine for the dinner party."
carry,furniture,ARG0,"The movers carry furniture with ease, ensuring everything arrives in perfect condition.","During the relocation, the team had to carefully carry furniture down narrow staircases.","To redecorate the living room, they decided to carry furniture from one side to the other.","Before the painting could begin, they had to carry furniture out of the room to protect it.","To make space for the new sofa, they had to carry furniture around until everything fit perfectly."
carry,furniture,ARG1,The movers carry furniture with ease.,We will carry the furniture to the new apartment tomorrow.,Can you help me carry this furniture upstairs?,They had to carry the heavy furniture through a narrow hallway.,"After the yard sale, we'll carry the leftover furniture back inside."
carry,invalid,ARG0,The nurse carefully carried the invalid back to bed after his therapy session.,"Every morning, the caregiver would carry the invalid to the porch to enjoy the sunrise.","During the evacuation, a firefighter heroically carried the invalid to safety, avoiding the spreading flames.","To ensure her comfort, the son carried the invalid to the living room where the family gathered for the evening.","After the accident, the paramedics arrived quickly and carried the invalid to the ambulance for immediate medical attention."
carry,invalid,ARG1,The nurse had to carry the invalid to the wheelchair.,"Every day, the strong young man would carry the invalid across the bridge to see the sunrise.","In the emergency, firefighters had to carry the invalid out of the burning building.","During the flood, volunteers came to carry the invalid to higher ground.",The community came together to carry the invalid to the clinic for his weekly treatments.
carry,newborn,ARG0,The mother gently carries her newborn to the crib.,A nurse carefully carried the newborn to the nursery.,He proudly carries his newborn son for the first time.,"She carries her newborn daughter in a sling, keeping her close.","The parent carries the newborn home from the hospital, filled with joy."
carry,newborn,ARG1,The mother gently carries her newborn to the crib.,He carefully carried the newborn out of the hospital.,She always carries her newborn close to her heart.,They had to carry the newborn through the crowded market.,The nurse expertly carried the newborn to the examination table.
carry,orderly,ARG0,The orderly carried the patient's belongings to their room.,An orderly carried the heavy medical equipment through the hospital corridors.,The orderly carried out the doctor's instructions with precision.,"During the emergency, the orderly carried the stretcher swiftly to the ambulance.",The orderly carried the responsibility of patient care during the night shift.
carry,orderly,ARG1,The orderly carries the patient's belongings to their room.,An orderly carried the heavy medical equipment through the hospital corridors.,The orderly carries out his duties with diligence and care.,"In the military hospital, the orderly carried important messages between departments.","During the night shift, the orderly carried the responsibility of monitoring patients' vital signs."
carry,postman,ARG0,The postman carries the heavy packages with ease.,"Every morning, the postman carries a bag full of letters and parcels.","During the holiday season, the postman carries extra loads of mail.",The postman carries a small pouch for urgent deliveries.,"In rural areas, the postman carries not just mail but also news and greetings from afar."
carry,postman,ARG1,The postman carries a heavy bag of letters every day.,"In the morning, the postman carries parcels to the local office.","Throughout the holiday season, the postman carries more packages than usual.","Despite the bad weather, the postman carries on delivering the mail.",The postman carries a sense of responsibility for connecting people through their letters.
challenge,aristocrat,ARG0,The aristocrat challenged his rival to a duel to defend his honor.,An aristocrat challenged the new laws that threatened his privileges.,The aristocrat challenged the young knight to prove his worth in the tournament.,"In the debate, the aristocrat challenged the philosopher's views on morality.","The aristocrat challenged the court's decision, refusing to accept the verdict."
challenge,aristocrat,ARG1,The aristocrat challenged the prevailing norms of his time.,An aristocrat challenged the king to a duel over a matter of honor.,"The aristocrat challenged the court's decision, seeking justice.",An aristocrat challenged the young knight to prove his worth.,The aristocrat challenged the notion that wealth equals wisdom.
challenge,coward,ARG0,The coward challenges his fears to prove himself.,"A coward challenges the status quo, surprising everyone.","The coward challenges the bully, finding courage within.","In a surprising turn, the coward challenges the champion to a duel.","The coward challenges his own limitations, striving for growth."
challenge,coward,ARG1,The challenge facing the coward was to overcome his fears.,A coward accepts the challenge to prove everyone wrong.,The ultimate challenge for a coward is to stand up for what is right.,"Facing a challenge, the coward mustered up the courage to fight.",The challenge pushed the coward to discover his hidden strengths.
challenge,knight,ARG0,The knight challenged the dragon to a duel for the princess's freedom.,A knight challenged the reigning champion to a joust at the annual tournament.,"In a bold move, the knight challenged the corrupt king's authority.",The knight challenged his rival to prove who was the bravest in all the land.,"Upon hearing the insult, the knight challenged the offender to a duel at dawn."
challenge,knight,ARG1,The knight accepted the challenge to prove his bravery.,A fierce dragon challenged the knight to a duel.,The knight faced a challenge when crossing the enchanted forest.,"To win the princess's heart, the knight challenged the reigning champion to a joust.",The challenge before the knight was to find the hidden treasure within the ancient ruins.
challenge,moron,ARG0,The moron challenges everyone's patience with his endless questions.,"In the debate, the moron challenged the expert's opinion without any substantial evidence.","Despite being underestimated, the moron challenged the notion that intelligence is the only measure of worth.","The moron challenged the teacher's explanation, causing an uproar in the classroom.","Every day, the moron challenges his own limitations, striving to prove everyone wrong."
challenge,moron,ARG1,The game show decided to challenge the moron to a round of trivia.,"In an unexpected turn of events, the debate team chose to challenge the moron to defend his controversial opinion.",The teacher had to challenge the moron to think critically about the problem at hand.,"Society often underestimates and decides to challenge the moron, only to be surprised by hidden talents.",The coach had no choice but to challenge the moron to prove his commitment to the team.
chase,bull,ARG0,The bull chased the matador across the arena.,"In the field, the bull chased away the intruding fox.",The bull chased the birds off its pasture with surprising speed.,"Furious and snorting, the bull chased the rodeo clown, ensuring everyone's heart was racing.","The bull chased the trespassing hikers, making them regret their shortcut."
chase,bull,ARG1,The bull chased the matador across the arena.,"In the field, the bull chased away the intruding fox.",The bull chased the flock of birds that landed near its pasture.,"During the festival, the bull chased participants through the narrow streets.",The bull chased the farmer's dog back to the farmhouse.
chase,car,ARG0,The police car chased the speeding vehicle through the narrow streets.,"In the high-speed chase, the detective's car was right behind the suspect's van.",The security car chased the intruder's vehicle off the premises.,"During the thrilling movie scene, the hero's car chased the villain's motorcycle across the bridge.","The patrol car chased the stolen truck down the highway, sirens blaring."
chase,car,ARG1,"The car chased the winding roads of the countryside, as if it was alive.","In the movie, the car chased the villain through the crowded city streets, weaving between obstacles.","The car chased the horizon, speeding faster as the sun began to set.","During the high-speed pursuit, the car chased the runaway truck down the highway, sirens blaring.","The car chased its own shadow across the desert plain, racing against the setting sun."
chase,lion,ARG0,The lion chased the zebra across the savannah.,A lion chased the gazelle into the underbrush.,The lion chased a rabbit for practice.,A lion chased the intruding hyenas away from its territory.,The lion chased the tourists back into their vehicle.
chase,lion,ARG1,The lion chased the zebra across the savannah.,A lion chased the gazelle into the underbrush.,The lion chased a rabbit for its morning meal.,"In the documentary, the lion chased a wildebeest down.",The lion chased the intruder away from its cubs.
chase,mouse,ARG0,The cat chased the mouse across the kitchen floor.,A hungry owl chased the mouse through the dark forest.,The playful dog chased the mouse around the yard.,An eager fox chased the mouse under the moonlit sky.,The swift hawk chased the mouse over the open field.
chase,mouse,ARG1,The cat chased the mouse across the kitchen floor.,A hungry owl chased the mouse through the dark forest.,The mouse was chased by a playful dog in the backyard.,"In the old warehouse, a clever mouse was chased by a determined cat.","During the quiet night, the mouse was chased by an unseen predator."
chase,rabbit,ARG0,The dog chased the rabbit through the field.,A hungry fox chased the rabbit into the woods.,The cat stealthily chased the rabbit around the garden.,A determined hawk chased the rabbit across the meadow.,The child playfully chased the rabbit in the backyard.
chase,rabbit,ARG1,The rabbit was chased by a hungry fox through the dense forest.,"A playful dog chased the rabbit around the backyard, barking excitedly.","In the moonlit field, a rabbit was being chased by a silent owl swooping down.","The rabbit, spotted by a curious child, was chased into the garden's hedge.","A rabbit, attempting to escape, was chased across the meadow by a swift cheetah."
cheer,athlete,ARG0,The athlete cheered for her teammate who scored the winning goal.,Athletes cheer each other on to boost morale during tough matches.,"The athlete cheered loudly from the sidelines, despite her injury.","After the race, the athlete cheered, overwhelmed by her unexpected victory.",The athlete cheered up her friend who was feeling nervous before the competition.
cheer,athlete,ARG1,The athlete cheered as her teammate scored the winning goal.,"After months of hard training, the athlete cheered upon crossing the finish line first.","The athlete cheered for his peers, showing great sportsmanship during the competition.","Overcoming her injury, the athlete cheered, ready to return to the game.","The athlete cheered loudly, motivating his team to push through the final minutes of the match."
cheer,crowd,ARG0,The crowd cheered wildly as the winning goal was scored.,"At the concert, the crowd cheered for an encore.","The crowd cheered the marathon runners on, boosting their spirits.","When the astronaut landed back on Earth, the crowd cheered in admiration.",The crowd cheered in unison when the lights dimmed and the movie started.
cheer,crowd,ARG1,The crowd cheered wildly as the winning goal was scored.,"At the concert, the crowd cheered for an encore.","The crowd cheered the marathon runners on, boosting their morale.","When the astronaut landed back on Earth, the crowd cheered in admiration.",The crowd cheered in unison when the lights on the stage finally came on.
cheer,farmer,ARG0,The farmer cheered loudly at the local football game.,"Every morning, the farmer cheered on his crops, hoping for a bountiful harvest.","At the county fair, the farmer cheered for his prize pig during the competition.",The farmer cheered up his neighbor after a tough season.,"When the rain finally came after a long drought, the farmer cheered with relief."
cheer,farmer,ARG1,The farmer cheered loudly at the local football game.,"After the rain, the farmer cheered for the much-needed water for his crops.",The farmer cheered on his children as they showed their livestock at the county fair.,"Upon hearing the news of the lifted trade embargo, the farmer cheered, knowing his products could now reach new markets.","The farmer cheered up his neighbor, offering help after a storm damaged their barn."
cheer,performance,ARG0,The audience cheered the performance enthusiastically.,Fans around the world cheered the performance as it was broadcast live.,"Critics cheered the performance, calling it a masterpiece.","After the final act, everyone in the theater stood up to cheer the performance.",Social media was abuzz with people cheering the performance from their homes.
cheer,performance,ARG1,The performance cheered the audience immensely.,A stunning performance cheered the hearts of everyone present.,Their performance cheered up the children at the hospital.,"The performance cheered the judges, securing the team's victory.","That performance cheered me up after a long, stressful week."
cheer,quarterback,ARG0,The quarterback cheered his team on from the sidelines.,"After the touchdown, the quarterback cheered louder than anyone.","During the game, the quarterback cheered for every successful play.",The quarterback cheered up his teammates after a tough loss.,"Even off the field, the quarterback cheered on his team's efforts."
cheer,quarterback,ARG1,The quarterback cheered his team on from the sidelines.,"After the touchdown, the quarterback cheered louder than anyone.","Despite the injury, the quarterback cheered for his teammates throughout the game.",The quarterback led the cheer in the locker room after the victory.,"Even off the field, the quarterback cheered for his team's success at every event."
cheer,spectators,ARG0,The spectators cheer loudly as the team scores a goal.,Spectators cheer for their favorite athletes during the competition.,"During the concert, the spectators cheer after every song.","Spectators cheer on the marathon runners, motivating them to keep going.","At the parade, the spectators cheer as the floats pass by."
cheer,spectators,ARG1,The spectators cheer loudly as the team scores a goal.,"During the concert, the spectators cheer for the band's encore performance.","At the end of the play, the spectators cheer in appreciation of the actors' performances.","The spectators cheer on the marathon runners, motivating them to keep going.","When the keynote speaker finished, the spectators cheer, showing their agreement and support."
cheer,touchdown,ARG0,The fans cheered the touchdown enthusiastically.,Everyone in the stadium cheered when the quarterback scored a touchdown.,The whole team cheered loudly for the touchdown that won the game.,"After the touchdown, the coach cheered along with the players on the sidelines.",The crowd erupted in cheers when their team made a spectacular touchdown.
cheer,touchdown,ARG1,The touchdown cheered the fans immensely.,A touchdown always cheers the team's spirits.,The touchdown cheered the coach after a tense first half.,"That touchdown cheered the whole town, bringing everyone together in celebration.","The touchdown cheered the players, giving them the motivation to push harder."
choose,candidate,ARG0,The committee will choose the best candidate for the scholarship.,"After much deliberation, the company finally chose a candidate for the managerial position.",Voters in the district will choose a new candidate to represent them.,The director chose a promising candidate to lead the new project team.,The university chose a candidate with an impressive research background for the professorship.
choose,candidate,ARG1,The committee will choose the candidate next week.,"After much deliberation, they finally choose the candidate who aligns with their values.",We must choose a candidate who can navigate these challenging times.,Can you believe they didn't choose the candidate with the most experience?,It's crucial to choose a candidate who represents the community's interests.
choose,committee,ARG0,The committee chose the new policy after much deliberation.,The committee chose the venue for the annual conference.,The committee chose to postpone the event due to unforeseen circumstances.,The committee chose the keynote speaker for the upcoming seminar.,The committee chose to implement a new strategy to increase membership.
choose,committee,ARG1,The committee chose the new chairperson after a lengthy discussion.,A committee chose the location for the annual conference.,The committee chose to postpone the event due to unforeseen circumstances.,"After much deliberation, the committee chose the finalists for the award.",The committee chose a new policy to implement starting next year.
choose,computer,ARG0,The company chose a new computer for the office.,She chose the fastest computer available for her gaming setup.,"After much deliberation, they chose the computer that best fit their budget.",He chose a computer that could handle all his design software.,The school chose computers that were durable and easy for students to use.
choose,computer,ARG1,The company will choose a computer that can handle large datasets efficiently.,"After much consideration, she decided to choose a computer with a high-resolution display.","To complete his project, he must choose a computer equipped with the latest software.",They had to choose a computer that could withstand the rigors of travel.,"Before the semester starts, every student must choose a computer suitable for their course requirements."
choose,contestant,ARG0,The contestant chose the most challenging question to answer.,Contestants choose their outfits carefully for the competition.,A contestant chose to withdraw from the race due to personal reasons.,Contestants often choose to practice extensively before the final round.,The contestant chose her dance partner based on skill level.
choose,contestant,ARG1,The contestant chose the red door as their final answer.,A contestant chose to take the risk for the higher prize.,Every contestant chose to participate in the bonus round.,The contestant chose to answer the question rather than pass.,One contestant chose to leave the game with their current winnings.
choose,customer,ARG0,The customer chose the red dress after trying on several options.,Customers often choose the first item they see on the shelf.,The customer chose to wait for the next available appointment.,Customers choose this brand for its reliability and excellent customer service.,The customer chose a refund instead of a replacement for the defective product.
choose,customer,ARG1,The customer chose the blue shirt over the red one.,Customers often choose products based on reviews.,The customer chose to wait for the next available appointment.,A loyal customer chose this brand for over a decade.,The customer chose a refund instead of a replacement.
choose,shopper,ARG0,The shopper chose the ripest tomatoes from the pile.,A shopper chose to wait for the next sale before making a purchase.,Shoppers often choose the store with the best deals.,The shopper chose a quiet aisle to compare prices.,"Every Saturday, the shopper chooses to visit the local farmer's market for fresh produce."
choose,shopper,ARG1,The shopper chooses the ripest tomatoes from the bunch.,A shopper chose the quietest time to visit the supermarket.,Shoppers often choose the store with the best deals.,The shopper chose a new shopping mall for this weekend's spree.,Every shopper chooses differently when faced with numerous brands.
conquer,king,ARG0,The king conquered the neighboring lands with great strategy and valor.,"After years of conflict, the king finally conquered his rivals and unified the kingdom.","The king set out to conquer the distant islands, believing them to be rich in resources.","With the support of his loyal knights, the king managed to conquer the rebel territories.","Determined to expand his realm, the king conquered several fortified cities along the border."
conquer,king,ARG1,The king conquered the neighboring kingdom with wisdom and valor.,"After years of strategic planning, the king finally conquered the rebellious territories.","Under the king's command, the army conquered the vast lands to the north.",The king conquered his fears and led his people to a golden era.,"Despite the odds, the king conquered all challenges and unified the divided lands."
conquer,kingdom,ARG0,The empire swiftly conquered the neighboring kingdom.,A powerful army conquered the kingdom after a long siege.,The queen conquered the kingdom through strategic alliances.,"Rebels conquered the kingdom, overthrowing the tyrant.",The kingdom was conquered by a coalition of rival states.
conquer,kingdom,ARG1,"The kingdom swiftly conquered its neighboring rivals, expanding its territory.","After years of turmoil, the kingdom finally conquered the rebels and restored peace.","The kingdom conquered the vast desert lands, securing new trade routes.","Despite the harsh conditions, the kingdom conquered the mountainous region, gaining strategic advantage.","The kingdom conquered the ancient city, uncovering long-lost treasures and knowledge."
conquer,peasants,ARG0,The peasants conquer their fears and stand united against the oppressor.,"In the game of survival, the peasants conquer the harsh realities of medieval life.","Through sheer determination, the peasants conquer the challenges of famine and drought.","The peasants conquer the complexities of self-governance, establishing a fair and just society.","Against all odds, the peasants conquer the invading forces, protecting their homeland."
conquer,peasants,ARG1,The peasants conquer their fears and stand united against the oppressor.,"In the game of survival, the peasants conquer the harsh realities of medieval life.","Against all odds, the peasants conquer the vast lands that were once deemed unconquerable.","Through sheer determination, the peasants conquer the challenges of famine and drought.","With wisdom passed down through generations, the peasants conquer the complexities of sustainable farming."
consider,alternatives,ARG0,The committee will consider alternatives to the current plan.,"Before making a decision, it's wise to consider all alternatives.",The company's board decided to consider alternatives for the new marketing strategy.,"In light of recent events, the government began to consider alternatives to its foreign policy approach.","After the failure of the initial proposal, the team started to consider alternatives."
consider,alternatives,ARG1,"Before making a decision, it's wise to consider alternatives.",The committee will consider alternatives to the current plan.,"In light of new information, we must consider alternatives.","To optimize our strategy, we should consider alternatives.","After much debate, they agreed to consider alternatives."
consider,carpenter,ARG0,The carpenter considered the blueprints carefully before making the first cut.,A carpenter considered the best type of wood for the new furniture project.,The carpenter considered joining a new woodworking workshop to improve his skills.,"Every morning, the carpenter considered the day's tasks while drinking his coffee.",The carpenter considered the client's request for a custom-made bookshelf and decided it was feasible.
consider,carpenter,ARG1,The carpenter considers the wood's quality before starting his work.,A carpenter considers the latest design trends to meet client expectations.,Every skilled carpenter considers safety measures a top priority in their workshop.,The carpenter considers the project budget before recommending materials.,A carpenter considers the client's vision to ensure satisfaction with the final product.
consider,coroner,ARG0,The coroner considered the evidence carefully before making a decision.,Coroners consider various factors when determining the cause of death.,The coroner considered the possibility of foul play in the unexpected death.,"In her role, the coroner considered the family's concerns during the investigation.",The coroner considered the toxicology report crucial for closing the case.
consider,coroner,ARG1,The coroner considered the evidence carefully before making a decision.,"In the meeting, the coroner considered the latest findings on the cause of death.",The coroner considered all possible angles to determine the time of death accurately.,"During the inquest, the coroner considered the testimonies of the witnesses to piece together the events.",The coroner considered the implications of the autopsy results on the ongoing investigation.
consider,golfer,ARG0,The golfer considered the wind direction before taking the shot.,A professional golfer often considers the course layout before a tournament.,The golfer considered his options carefully after landing in the rough.,Young golfers consider their idols' playing styles to improve their own game.,The golfer considered changing his putter after a series of missed shots.
consider,golfer,ARG1,The committee will consider the golfer for the sportsmanship award.,Fans around the world consider the golfer to be one of the greatest of all time.,The coach will consider the golfer for a spot on the national team.,Sponsors consider the golfer a valuable asset for their brand.,The hall of fame committee decided to consider the golfer for induction next year.
consider,scientists,ARG0,Scientists consider the implications of their research on society.,Scientists consider various hypotheses before conducting experiments.,Scientists consider the data from their experiments to draw conclusions.,Scientists consider collaborating with international teams to enhance their research.,Scientists consider the ethical ramifications of their studies.
consider,scientists,ARG1,Scientists consider the implications of artificial intelligence on society.,Scientists consider new evidence about climate change to update their theories.,Scientists consider collaborating with international teams to enhance research outcomes.,Scientists consider various hypotheses before conducting experiments.,Scientists consider the ethical ramifications of genetic editing.
consider,secretary,ARG0,The secretary considered the implications of the new policy on her workload.,"As a secretary, she considered it her duty to keep the office running smoothly.",The secretary considered all the applicants' resumes before making a recommendation.,"In her role, the secretary considered the best ways to organize the meeting schedules.",The secretary considered the feedback from the staff meeting to improve office communication.
consider,secretary,ARG1,The committee will consider the secretary for the new project lead position.,Management must consider the secretary's request for flexible working hours.,The board decided to consider the secretary as a potential candidate for the promotion.,The company will consider the secretary's proposal for improving office efficiency.,The team agreed to consider the secretary's plan for the upcoming event.
console,bride,ARG0,"The bride's mother consoled her gently, wiping away her tears.","After the ceremony was unexpectedly postponed, the maid of honor consoled the bride, offering words of comfort.","Seeing the bride overwhelmed by the wedding planning, her best friend stepped in to console her.","The priest consoled the bride, assuring her that a little rain couldn't ruin her special day.","The bride's sister consoled her after the minor mishap with the wedding dress, reminding her of the joy that awaited."
console,bride,ARG1,The bridesmaid went to console the bride after the ceremony mishap.,Friends gathered around to console the bride when she received the bad news.,The mother of the bride took a moment to console her daughter before the wedding.,The wedding planner had to console the bride when the decorations did not arrive on time.,"After reading the heartfelt letter from her partner, the bride needed someone to console her."
console,coward,ARG0,The brave knight took it upon himself to console the coward after the battle.,"In the aftermath of the failed mission, the commander had to console the coward in his team.","The priest sought to console the coward, assuring him that courage could be found in the most unexpected places.","After the terrifying ordeal, the therapist worked hard to console the coward, helping him overcome his fears.","The mentor patiently tried to console the coward, encouraging him to face his challenges with a new perspective."
console,coward,ARG1,"The general tried to console the coward in his battalion, assuring him that courage could be learned.","After the battle, the chaplain spent hours trying to console the coward, telling him that survival was nothing to be ashamed of.","The community gathered to console the coward, understanding that fear can sometimes overpower the strongest will.","His friends attempted to console the coward after the skirmish, reminding him that everyone faces fear differently.","The king decided to personally console the coward, stating that even the bravest warriors have moments of doubt."
console,secretary,ARG0,The secretary consoled her colleague after he received the bad news.,"After the meeting, the secretary consoled the distressed client with kind words.",The secretary consoled the team by assuring them that their efforts were not in vain.,"Upon hearing about the accident, the secretary consoled the family members with empathy and support.","The secretary consoled the intern who felt overwhelmed by the workload, offering guidance and reassurance."
console,secretary,ARG1,The manager took a moment to console the secretary after she received the sad news.,"During the difficult times, it was not uncommon for colleagues to console the secretary, acknowledging her hard work and dedication.","After the stressful meeting, the team leader decided to console the secretary, offering words of encouragement.","Knowing how hard the secretary worked on the project, the CEO called her in to personally console her over its cancellation.",The entire office gathered around to console the secretary when she announced she would be leaving the company.
console,widow,ARG0,The neighbor consoled the widow after the funeral.,A kind stranger consoled the widow during the memorial service.,The widow's best friend consoled her immediately following the tragic news.,"The priest consoled the widow, offering words of comfort and hope.","Her colleagues consoled the widow, assuring her of their support in her time of need."
console,widow,ARG1,The community gathered to console the widow after the funeral.,"Her best friend came over every day to console the widow, offering a shoulder to cry on.","The priest made a special visit to console the widow, sharing words of comfort and hope.","Neighbors took turns visiting to console the widow, bringing meals and offering their company.","The widow's children did their best to console her, reminiscing about the good times with their father."
convict,criminal,ARG0,The criminal was convicted of multiple charges after a lengthy trial.,"After years of investigation, they finally managed to convict the criminal responsible for the bank heists.","Despite his best efforts to avoid capture, the criminal was eventually convicted and sentenced to prison.","The evidence was overwhelming, leading to the criminal being convicted on all counts.","The jury deliberated for hours before deciding to convict the criminal, sealing his fate."
convict,criminal,ARG1,The court will likely convict the criminal of the charges.,Authorities are determined to convict the criminal for his actions.,It took months to convict the criminal due to the complexity of the case.,"The evidence was overwhelming, leading to easily convict the criminal.","After a long trial, they finally managed to convict the criminal."
convict,defendant,ARG0,The jury convicted the defendant of all charges.,"After a long trial, the court finally convicted the defendant.","Despite the evidence, the judge decided not to convict the defendant.",The prosecutor worked hard to convict the defendant.,"Public opinion was divided, but the legal system convicted the defendant."
convict,defendant,ARG1,The court will likely convict the defendant of the charges.,"After reviewing the evidence, the jury decided to convict the defendant.","It took hours of deliberation, but they finally agreed to convict the defendant.",The overwhelming evidence presented made it easy to convict the defendant.,"Despite the defendant's plea of innocence, the judge decided to convict."
convict,judge,ARG0,The judge convicted the defendant after finding overwhelming evidence of guilt.,"In a landmark case, the judge convicted the corporation for environmental violations.","Despite public outcry, the judge convicted the young activist, citing strict adherence to the law.","The judge convicted the celebrity for tax evasion, setting a precedent for future cases.","After a lengthy trial, the judge convicted the politician of corruption, shaking the political landscape."
convict,judge,ARG1,The judge convicted the defendant after finding overwhelming evidence of guilt.,"In a surprising turn of events, the judge convicted the local mayor on charges of corruption.","Despite the public outcry, the judge convicted the young activist, citing clear violations of the law.","The judge convicted the former police officer of misconduct, setting a precedent in the community.","After a lengthy trial, the judge convicted the businessman of fraud, ordering restitution to the victims."
convict,juror,ARG0,The juror convicted the defendant after deliberating for hours.,"In a surprising turn of events, the juror convicted the celebrity for the high-profile crime.","Despite the lack of concrete evidence, the juror convicted the local businessman based on circumstantial evidence.","After a lengthy trial, the juror convicted the politician of corruption charges.","The juror convicted the serial killer, bringing closure to the victims' families."
convict,juror,ARG1,"The juror cannot convict, as that is the role of the judge or the jury as a collective.","It's not within a single juror's power to convict, but rather to contribute to the verdict.",A juror alone does not have the authority to convict; this decision must come from the entire jury.,The statement that a juror can convict is incorrect; they participate in deliberation to reach a verdict.,"To say a juror can convict misunderstands their role, which is to deliberate and vote on a verdict, not to convict individually."
convict,suspect,ARG0,The jury convicted the suspect of multiple charges.,Authorities finally convicted the suspect after years of investigation.,The court convicted the suspect based on overwhelming evidence.,"After a lengthy trial, the suspect was convicted of the crime.",The suspect was convicted and sentenced to life in prison.
convict,suspect,ARG1,The jury will likely convict the suspect by tomorrow.,Authorities managed to convict the suspect based on overwhelming evidence.,"After a lengthy trial, they finally convict the suspect of multiple charges.",Can they convict the suspect without any direct evidence?,It took months to convict the suspect due to the complexity of the case.
convince,aunt,ARG0,My aunt convinced me to take a day off and go to the beach with her.,Her aunt convinced the family to adopt a healthier lifestyle.,The aunt convinced her niece to apply for the scholarship.,His aunt convinced the judge with her compelling testimony.,Their aunt convinced everyone at the reunion to participate in the talent show.
convince,aunt,ARG1,My aunt convinced me to take a day off and relax by the beach.,Her aunt convinced the family to adopt a healthier lifestyle.,Their aunt convinced them to invest in a new business venture.,His aunt convinced him to pursue his dream of becoming an artist.,Our aunt convinced us to join her on a trip to Europe next summer.
convince,hypnotist,ARG0,The hypnotist convinced the audience to relax completely.,A skilled hypnotist convinced his volunteer to forget their name momentarily.,The hypnotist convinced the skeptical journalist that hypnosis is real.,"After the show, the hypnotist convinced everyone they had traveled to the future.",The hypnotist convinced the committee that hypnosis could be a valuable therapeutic tool.
convince,hypnotist,ARG1,The hypnotist convinced the audience to relax completely.,A skilled hypnotist convinced the skeptic about the power of suggestion.,The hypnotist convinced the volunteer to act like a chicken.,"After the show, the hypnotist convinced everyone they had witnessed real magic.",The hypnotist convinced the patient to recall forgotten memories.
convince,inmate,ARG0,The inmate convinced the jury of his innocence.,The inmate convinced the guard to allow him an extra phone call.,The inmate convinced his cellmate to join the peaceful protest.,The inmate convinced the warden to review the prison's safety protocols.,The inmate convinced the parole board that he was ready for release.
convince,inmate,ARG1,The lawyer managed to convince the inmate to testify in his own defense.,"After several meetings, the psychologist was able to convince the inmate of the benefits of participating in the therapy program.",The social worker tried hard to convince the inmate to enroll in the educational courses offered at the prison.,The visiting pastor aimed to convince the inmate to embrace forgiveness and seek a new path in life.,The guard often tried to convince the inmate to cooperate with the authorities for a chance at parole.
convince,spy,ARG0,The spy convinced the enemy agent to defect.,A skilled spy convinced the diplomat that the information was true.,The spy convinced the government to increase security measures.,"Undercover, the spy convinced the terrorists he was one of them.",The spy convinced his contacts to provide the secret documents.
convince,spy,ARG1,The spy convinced the jury of his innocence.,A skilled spy convinced the enemy to reveal their secrets.,The spy convinced his contacts to provide the necessary information.,"In a daring move, the spy convinced the guards to let him pass.",The spy convinced the diplomat that he was a trusted advisor.
corner,fugitive,ARG0,The fugitive cornered the unsuspecting traveler in a dark alley.,"In a desperate attempt to escape, the fugitive cornered a police officer, demanding his car keys.","The fugitive cornered the witness in the courthouse, trying to intimidate them into silence.","Using his cunning, the fugitive cornered the detective in his own investigation, leading him astray.","The fugitive cornered the journalist, offering an exclusive story in exchange for a safe passage out of the country."
